145894,Hawaii v. Office of Hawaiian Affairs,2009,Hawaiian Affairs,https://www.courtlistener.com/opinion/145894/hawaii-v-office-of-hawaiian-affairs/
145893,Philip Morris USA Inc. v. Williams,2009,Phillip Morris,https://www.courtlistener.com/opinion/145893/philip-morris-usa-inc-v-williams/
145898,Kansas v. Colorado,2009,KS v. CO,https://www.courtlistener.com/opinion/145898/kansas-v-colorado/
145906,Pacific Bell Telephone v. LINKLINE COMM.,2009,Linkline Comm.,https://www.courtlistener.com/opinion/145906/pacific-bell-telephone-v-linkline-comm/
145914,Kennedy v. Plan Administrator for DuPont Sav. and Investment Plan,2009,Plan Admin,https://www.courtlistener.com/opinion/145914/kennedy-v-plan-administrator-for-dupont-sav-and-in/
145912,Arizona v. Johnson,2009,AZ v. Johnson,https://www.courtlistener.com/opinion/145912/arizona-v-johnson/
145910,Nelson v. United States,2009,Nelson,https://www.courtlistener.com/opinion/145910/nelson-v-united-states/
145913,United States v. Eurodif S. A.,2009,Eurodif,https://www.courtlistener.com/opinion/145913/united-states-v-eurodif-s-a/
1330164,Gonzales v. United States,2008,Gonzales,https://www.courtlistener.com/opinion/1330164/gonzales-v-united-states/
145778,Morgan Stanley Capital Group Inc. v. Public Util. Dist. No. 1 of Snohomish Cty.,2008,Public Util Snohomish,https://www.courtlistener.com/opinion/145778/morgan-stanley-capital-group-inc-v-public-util-dis/
145780,Kennedy v. Louisiana,2008,Kennedy v. LA,https://www.courtlistener.com/opinion/145780/kennedy-v-louisiana/
145782,Plains Commerce Bank v. Long Family Land & Cattle Co.,2008,Plains Commerce,https://www.courtlistener.com/opinion/145782/plains-commerce-bank-v-long-family-land-cattle-co/
145783,Sprint Communications Co. v. APCC SERVICES,2008,Sprint Comm.,https://www.courtlistener.com/opinion/145783/sprint-communications-co-v-apcc-services/
145787,Kentucky Retirement Systems v. EEOC,2008,Kentucky Retirement,https://www.courtlistener.com/opinion/145787/kentucky-retirement-systems-v-eeoc/
145798,Allison Engine Co. v. US Ex Rel. Sanders,2008,Allison Engine,https://www.courtlistener.com/opinion/145798/allison-engine-co-v-us-ex-rel-sanders/
145800,"Quanta Computer, Inc. v. LG Electronics, Inc.",2008,Quanta,https://www.courtlistener.com/opinion/145800/quanta-computer-inc-v-lg-electronics-inc/
145810,United States v. Williams,2008,US v. Williams,https://www.courtlistener.com/opinion/145810/united-states-v-williams/
145818,MeadWestvaco Corp. v. Illinois Department of Revenue,2008,MeadWestvaco,https://www.courtlistener.com/opinion/145818/meadwestvaco-corp-v-illinois-department-of-revenue/
2959731,United States v. Clintwood Elkhorn Mining Co.,2008,Clintwood Elkhorn,https://www.courtlistener.com/opinion/2959731/united-states-v-clintwood-elkhorn-mining-co/
145821,"Hall Street Associates, LLC v. Mattel, Inc.",2008,Hall Street Assoc.,https://www.courtlistener.com/opinion/145821/hall-street-associates-llc-v-mattel-inc/
145824,Wash. State Grange v. WASH. STATE REP. PARTY,2008,Wash. State Grange,https://www.courtlistener.com/opinion/145824/wash-state-grange-v-wash-state-rep-party/
145835,New York State Bd. of Elections v. LÃ³pez Torres,2008,Lopez Torres,https://www.courtlistener.com/opinion/145835/new-york-state-bd-of-elections-v-lopez-torres/
145838,John R. Sand & Gravel Co. v. United States,2008,Sand & Gravel,https://www.courtlistener.com/opinion/145838/john-r-sand-gravel-co-v-united-states/
145845,CSX Transp. v. GEORGIA STATE BD. OF EQUAL.,2007,CSX Transp.,https://www.courtlistener.com/opinion/145845/csx-transp-v-georgia-state-bd-of-equal/
145847,Board of Ed. of City School Dist. of New York v. Tom F.,2007,Tom F.,https://www.courtlistener.com/opinion/145847/board-of-ed-of-city-school-dist-of-new-york-v-tom-/
145702,Parents Involved in Community Schools v. Seattle School Dist. No. 1,2007,Parents Involved,https://www.courtlistener.com/opinion/145702/parents-involved-in-community-schools-v-seattle-sc/
145701,"Leegin Creative Leather Products v. PSKS, Inc.",2007,Leegin Creative,https://www.courtlistener.com/opinion/145701/leegin-creative-leather-products-v-psks-inc/
145706,"Federal Election Com'n v. Wisconsin Right to Life, Inc.",2007,Wisconsin RTL,https://www.courtlistener.com/opinion/145706/federal-election-comn-v-wisconsin-right-to-life-in/
145703,National Ass'n v. Defenders of Wildlife,2007,Defenders of Wildlife,https://www.courtlistener.com/opinion/145703/national-assn-v-defenders-of-wildlife/
145710,TENN. SEC. SCHOOL ATHLETIC v. Brentwood Acad.,2007,Brentwood Acad.,https://www.courtlistener.com/opinion/145710/tenn-sec-school-athletic-v-brentwood-acad/
145709,"Tellabs, Inc. v. Makor Issues & Rights, Ltd.",2007,Tellabs,https://www.courtlistener.com/opinion/145709/tellabs-inc-v-makor-issues-rights-ltd/
145713,"Powerex Corp. v. Reliant Energy Services, Inc.",2007,Powerex,https://www.courtlistener.com/opinion/145713/powerex-corp-v-reliant-energy-services-inc/
145715,Permanent Mission of India v. City of NY,2007,Mission of India,https://www.courtlistener.com/opinion/145715/permanent-mission-of-india-v-city-of-ny/
145719,United States v. Atlantic Research Corp.,2007,Atlantic Research,https://www.courtlistener.com/opinion/145719/united-states-v-atlantic-research-corp/
145731,Winkelman Ex Rel. Winkelman v. Parma City School Dist.,2007,Winkelman,https://www.courtlistener.com/opinion/145731/winkelman-ex-rel-winkelman-v-parma-city-school-dis/
145737,KSR Intern. Co. v. Teleflex Inc.,2007,KSR Intern. Co,https://www.courtlistener.com/opinion/145737/ksr-intern-co-v-teleflex-inc/
145735,Microsoft Corp. v. AT & T CORP.,2007,Microsoft v. AT&T,https://www.courtlistener.com/opinion/145735/microsoft-corp-v-at-t-corp/
145736,EC Term of Years Trust v. United States,2007,EC Term of Years,https://www.courtlistener.com/opinion/145736/ec-term-of-years-trust-v-united-states/
145740,Smith v. Texas,2007,Smith v. TX,https://www.courtlistener.com/opinion/145740/smith-v-texas/
145745,Zuni Public School Dist. v. Dept. of Educ.,2007,Zuni Public School,https://www.courtlistener.com/opinion/145745/zuni-public-school-dist-v-dept-of-educ/
145749,Massachusetts v. EPA,2007,Mass v. EPA,https://www.courtlistener.com/opinion/145749/massachusetts-v-epa/
145748,Environmental Defense v. Duke Energy Corporation,2007,Duke Energy,https://www.courtlistener.com/opinion/145748/environmental-defense-v-duke-energy-corporation/
145751,Rockwell Intern. Corp. v. United States,2007,Rockwell,https://www.courtlistener.com/opinion/145751/rockwell-intern-corp-v-united-states/
145752,Travelers Cas. & Sur. Co. v. PACIFIC GAS,2007,Travelers,https://www.courtlistener.com/opinion/145752/travelers-cas-sur-co-v-pacific-gas/
145754,Sinochem Intern. v. Malaysia Intern. Shipping,2007,Sinochem,https://www.courtlistener.com/opinion/145754/sinochem-intern-v-malaysia-intern-shipping/
145758,Philip Morris USA v. Williams,2007,Philip Morris,https://www.courtlistener.com/opinion/145758/philip-morris-usa-v-williams/
145767,"MedImmune, Inc. v. Genentech, Inc.",2007,Medimmune,https://www.courtlistener.com/opinion/145767/medimmune-inc-v-genentech-inc/
145624,Clark v. Arizona,2006,Clark v. AZ,https://www.courtlistener.com/opinion/145624/clark-v-arizona/
145629,Arlington Central School Dist. Bd. of Ed. v. Murphy,2006,Murphy,https://www.courtlistener.com/opinion/145629/arlington-central-school-dist-bd-of-ed-v-murphy/
145634,"Laboratory Corp. of America Holdings v. Metabolite Laboratories, Inc.",2006,Metabolite Labs,https://www.courtlistener.com/opinion/145634/laboratory-corp-of-america-holdings-v-metabolite-l/
145644,"Howard Delivery Service, Inc. v. Zurich American Ins. Co.",2006,Howard Delivery,https://www.courtlistener.com/opinion/145644/howard-delivery-service-inc-v-zurich-american-ins-/
145649,"Mohawk Industries, Inc. v. Williams",2006,Mohawk,https://www.courtlistener.com/opinion/145649/mohawk-industries-inc-v-williams/
145656,SD Warren Co. v. Maine Bd. of Environmental Protection,2006,SD Warren,https://www.courtlistener.com/opinion/145656/sd-warren-co-v-maine-bd-of-environmental-protectio/
145655,"eBay Inc. v. MERCEXCHANGE, LL",2006,eBay,https://www.courtlistener.com/opinion/145655/ebay-inc-v-mercexchange-ll/
145665,Northern Ins. Co. of NY v. Chatham County,2006,Northern Ins.,https://www.courtlistener.com/opinion/145665/northern-ins-co-of-ny-v-chatham-county/
145666,Salinas v. United States,2006,Salinas,https://www.courtlistener.com/opinion/145666/salinas-v-united-states/
145668,Arizona v. California,2006,AZ v. CA,https://www.courtlistener.com/opinion/145668/arizona-v-california/
145669,Georgia v. Randolph,2006,Randoplh,https://www.courtlistener.com/opinion/145669/georgia-v-randolph/
145673,"Illinois Tool Works Inc. v. Independent Ink, Inc.",2006,Illinois Tool,https://www.courtlistener.com/opinion/145673/illinois-tool-works-inc-v-independent-ink-inc/
